customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
BCGJ-E8B9F,Male,0,No,No,9,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),75.94,761.19,No
IRHG-F0462,Male,0,No,No,10,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),48.96,444.52,Yes
UJLH-E6C9F,Female,0,Yes,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),21.81,958.21,No
PZSB-2C03C,Male,0,Yes,No,51,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,51.07,2693.52,No
JFFI-D7FB4,Female,1,Yes,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,67.92,732.35,Yes
EYXD-5BFE4,Female,0,No,Yes,26,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,60.95,1565.18,No
XSMJ-DDE74,Female,0,No,No,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.8,30.0,Yes
WHTN-933A4,Female,0,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,24.0,1339.74,No
RZCY-22D3A,Female,0,Yes,No,55,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),52.46,2873.63,No
CCFN-43D21,Male,0,No,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),36.92,1105.28,No
CWMZ-C4C78,Male,0,No,No,58,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,50.21,3018.61,No
NTFB-BF911,Female,0,Yes,Yes,69,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),35.93,2445.54,No
OXPH-927FA,Female,0,No,No,33,No,No phone service,DSL,No,Yes,No,No,No,Yes,Two year,No,Mailed check,41.25,1426.21,No
CFBK-3F506,Female,0,Yes,No,30,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Mailed check,41.56,1200.99,Yes
TRZJ-8800C,Male,0,No,Yes,10,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,40.76,462.96,Yes
KRYG-C3B24,Female,0,Yes,No,41,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,43.54,1701.59,No
MMAV-0E3BB,Male,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,65.4,3605.12,Yes
LNBX-1A0B5,Female,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),22.89,115.79,No
MAFL-B9493,Male,0,No,Yes,43,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,46.03,1926.47,No
OOFF-89F77,Female,1,Yes,No,43,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),50.26,2089.98,No
MWHJ-59B74,Male,0,No,Yes,33,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),51.65,1719.02,No
RHXQ-73C9E,Female,0,No,No,72,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,37.96,2691.96,No
SUCA-A0EE9,Male,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.48,1089.02,No
SKYA-4BC3C,Male,0,No,Yes,4,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,63.68,203.85,No
LWGR-32BA4,Male,0,No,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),32.51,2300.49,No
PYIN-38EA2,Male,0,No,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.24,1270.51,No
TKAQ-4FFAA,Male,0,Yes,Yes,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.03,1687.52,No
HBBM-5F43D,Male,0,No,Yes,65,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,42.3,2733.07,Yes
VJCC-8D605,Male,0,No,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),26.86,1916.58,No
ALMT-1727F,Female,0,No,No,36,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,42.87,1641.22,No
TVBT-DAC0B,Female,0,Yes,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.98,760.32,No
VFMK-12418,Female,0,No,No,11,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Mailed check,55.28,631.91,Yes
BAQG-65772,Female,0,Yes,Yes,55,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,54.01,2972.65,No
ALOT-319E3,Female,0,No,No,11,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),72.55,781.54,No
CKOQ-1A50E,Male,0,No,No,41,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),69.84,2819.95,Yes
NHVU-3F847,Male,0,Yes,Yes,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,35.01,1702.68,No
EWGL-1F4A5,Male,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),90.43,5020.48,No
OOHL-93226,Male,0,No,No,66,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),70.14,4639.15,No
FHRR-FC6EE,Male,0,No,No,62,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),41.83,2546.08,No
FEXX-D7DCB,Female,0,Yes,Yes,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,69.01,700.51,No
PGTW-E90B4,Female,1,No,Yes,24,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,63.74,1563.0,No
FCEM-46886,Female,1,No,No,45,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),49.91,2297.89,No
LXHA-C1C5D,Female,0,No,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,65.13,4017.24,Yes
EEKK-BAFA3,Male,0,No,Yes,11,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,61.65,627.64,No
CGZT-B47BF,Male,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Electronic check,63.52,4313.28,No
PAWY-06FFF,Male,0,No,Yes,57,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,53.44,3054.29,Yes
ZADM-96449,Female,0,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.46,1180.55,No
ZVED-4B0B9,Male,0,Yes,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,26.32,1657.16,No
RWPQ-7A610,Female,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.8,1297.8,No
SQKT-7496F,Male,0,No,No,68,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,38.97,2612.5,No
STRR-C6D0A,Male,0,No,No,30,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,52.72,1491.91,Yes
OARA-B8994,Female,0,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),68.79,47.29,Yes
QFTC-2B0F0,Male,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.05,588.68,No
NZRQ-BB243,Male,0,No,No,21,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,57.5,1120.83,Yes
FFQY-80B8C,Female,0,No,No,62,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,59.66,3641.68,No
JLRS-39F15,Male,0,No,No,13,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,51.13,606.09,No
NYZP-867B8,Female,0,Yes,No,42,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,50.6,2187.4,No
OVDY-B9999,Male,0,Yes,No,64,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,54.11,3432.78,No
JTGQ-85C5A,Male,0,No,Yes,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),62.07,157.19,Yes
GFOZ-4117C,Male,0,No,No,49,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,58.88,2952.47,No
SFVE-8DCB5,Male,0,Yes,No,69,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,63.29,4368.47,No
TKJN-93ED4,Male,1,No,Yes,12,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,66.28,798.3,Yes
GBKE-EED4B,Male,0,No,No,58,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),31.48,1825.75,Yes
MHNE-F2438,Male,0,No,No,7,No,No phone service,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),33.01,160.58,No
RYKF-09F1F,Male,0,Yes,No,23,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,58.87,1362.56,No
GXBX-5432C,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),23.02,55.16,Yes
BMYK-DBCF1,Female,0,No,Yes,15,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Electronic check,54.09,885.68,Yes
HIBC-1FD9D,Male,0,Yes,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,23.06,1470.26,No
IMWD-284AA,Male,0,Yes,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.8,871.28,No
IDCL-50BFF,Female,0,Yes,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.8,484.14,No
DELX-97EAF,Male,0,No,No,16,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),30.25,449.01,No
WZOJ-0B40C,Male,0,Yes,Yes,68,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),49.82,3376.5,No
LOUI-D994C,Female,0,Yes,No,1,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,47.7,18.5,Yes
GQVD-6A406,Male,0,Yes,Yes,48,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,71.99,3449.39,No
MXUE-42E5E,Male,0,Yes,No,7,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),62.03,395.01,No
BOBO-022BA,Female,0,Yes,No,9,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),51.46,495.95,Yes
OFGJ-FB005,Male,0,No,Yes,19,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),59.33,1089.28,Yes
FKZF-97A88,Male,0,No,No,10,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,68.84,733.91,Yes
HZGD-115D2,Female,0,No,No,60,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,66.71,3902.25,No
ANOO-035BA,Male,0,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.35,661.79,No
VOKO-62944,Female,0,Yes,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.13,962.98,Yes
SBAJ-9D845,Male,0,Yes,Yes,60,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,50.99,3030.14,No
JIRU-B641C,Male,0,Yes,Yes,21,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),47.63,984.71,No
ZBDF-C3055,Female,0,Yes,No,36,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),60.74,2188.43,No
KNGA-1BA4F,Female,0,Yes,No,6,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),60.76,346.2,Yes
OUUH-997A5,Male,0,No,No,11,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),26.74,193.93,No
CBLX-392A2,Female,0,Yes,No,56,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.8,1108.49,No
LVJY-01236,Female,0,No,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.8,525.65,No
XGJB-B8073,Male,0,Yes,Yes,72,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),52.14,3787.96,No
KHUB-9C0EC,Male,0,Yes,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.39,611.1,No
HMRN-CE516,Male,0,No,No,2,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,31.77,70.75,No
PUHY-096B4,Female,0,Yes,No,31,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,84.82,2672.11,No
YAVM-84664,Female,0,Yes,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,51.18,492.02,No
AKKS-7876B,Female,1,No,No,7,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,69.73,465.71,Yes
RZMA-961DA,Female,0,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.84,417.27,No
QQZR-BCBB1,Male,0,Yes,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.8,223.26,No
KHXP-88AC3,Female,0,Yes,Yes,45,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,37.58,1666.36,No
ZTFP-66D4D,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.8,90.89,No
QVTQ-3FA54,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,71.96,791.56,Yes
DIDX-6ACF7,Male,1,Yes,No,6,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),67.32,391.89,No
BPYJ-1B920,Male,0,Yes,Yes,30,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),35.93,1067.06,No
NDEI-7D6D9,Male,0,No,Yes,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,27.29,1493.68,No
KNDZ-4EA47,Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,66.33,4260.19,No
DQBQ-3231E,Male,0,Yes,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.8,650.98,No
YYSF-CC3DF,Male,0,No,No,72,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,40.24,2924.08,No
JPWG-F4F3B,Female,0,Yes,Yes,70,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,31.76,2237.04,No
NJLF-AF94A,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Mailed check,39.02,84.84,No
LXGN-7E19C,Female,0,No,Yes,7,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,70.49,508.96,Yes
JNHK-F5397,Female,0,No,Yes,40,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,56.88,2271.56,No
UAXS-D675D,Male,0,Yes,No,24,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),52.28,1205.21,No
BNGQ-FA060,Male,0,Yes,No,3,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,51.98,85.36,No
MESN-4DBA5,Female,0,Yes,Yes,67,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,No,Credit card (automatic),39.51,2687.05,No
HPUV-C0F30,Male,0,Yes,No,52,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),85.73,4506.3,No
OLCF-37BA0,Female,0,No,Yes,48,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,57.2,2721.8,No
EPUA-51762,Female,0,Yes,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),28.14,1315.76,No
ZTOT-4E669,Female,0,Yes,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),26.15,1292.34,No
PQVG-B3378,Male,0,Yes,No,50,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,48.27,2496.12,No
QDVO-9BB67,Female,0,Yes,No,5,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.8,76.41,No
GOFQ-637E8,Male,1,No,No,33,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),56.21,1888.47,No
ILPD-80D91,Male,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,47.51,244.9,No
MWZD-425DB,Male,0,No,No,8,No,No phone service,DSL,No,No,No,No,No,Yes,Two year,Yes,Mailed check,41.85,376.4,No
GIPP-76E8C,Male,0,No,No,11,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Mailed check,49.78,522.5,No
YIUV-3329C,Female,0,No,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.04,3268.53,No
TKSA-A7DF8,Male,0,Yes,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.73,922.73,Yes
QYID-85AC8,Female,1,Yes,Yes,72,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,38.88,2728.79,No
IOLE-C58E3,Female,0,No,No,17,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),34.69,662.28,No
LELH-E4927,Male,1,Yes,No,6,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),77.49,458.16,No
VRHZ-C6F25,Female,0,Yes,No,46,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,44.17,2057.95,No
YZVE-3A0FF,Female,0,No,No,0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),48.42,48.42,No
VZFW-414CF,Male,0,Yes,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.8,1090.43,No
PGPN-8525E,Female,0,No,Yes,6,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,59.15,378.1,Yes
KAIL-9A627,Female,0,No,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.67,662.58,No
ANLJ-AC488,Female,0,Yes,No,66,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),55.7,3621.03,No
NKFE-00C1D,Female,0,Yes,No,55,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Mailed check,39.2,2142.71,No
XGLJ-655A6,Male,0,No,Yes,20,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),69.64,1420.89,No
EJZZ-09F31,Female,0,Yes,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.8,339.86,No
FIYG-546F1,Female,0,Yes,Yes,7,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),26.73,240.76,No
LPDB-F4351,Female,0,No,Yes,2,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,No,Mailed check,40.97,117.57,No
DANM-4E401,Female,0,Yes,No,53,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),85.19,4505.82,No
SNGG-36BAB,Male,0,Yes,No,39,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,43.26,1705.29,No
BOTF-90EB9,Female,0,Yes,Yes,39,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),48.12,1973.27,No
PRKZ-3CCD1,Male,0,No,No,20,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),57.35,1288.01,Yes
LQQR-A3D7F,Female,0,Yes,Yes,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.46,733.53,No
